Date_operation,Entrée,Sortie,Stock
2022-06-12 16:07:57,0.0,10.0,511.0
2022-06-12 16:12:14,0.0,5.0,506.0
2024-06-12 09:47:24,0.0,20.0,67.0
2024-06-12 10:04:51,0.0,50.0,17.0
2024-06-12 11:51:48,0.0,17.0,0.0
2025-07-01 09:20:14,0.0,35.0,11.0
2025-07-01 09:33:40,0.0,2.0,9.0
2025-07-01 15:08:59,0.0,9.0,0.0
2023-07-02 13:03:56,0.0,5.0,1167.0
2023-07-02 13:36:48,0.0,2.0,1172.0
2023-07-02 17:34:00,0.0,10.0,1157.0
2023-07-02 17:38:24,0.0,5.0,1152.0
2023-07-02 17:43:13,0.0,4.0,1148.0
2023-07-03 08:05:40,0.0,15.0,2550.0
2023-07-03 17:00:05,0.0,1.0,2549.0
2025-07-03 08:59:23,0.0,50.0,61.0
2025-07-03 09:36:23,0.0,50.0,11.0
2025-07-03 10:28:17,0.0,5.0,6.0
2025-07-03 10:36:25,0.0,5.0,1.0
2023-07-04 08:39:53,0.0,15.0,925.0
2023-07-04 09:02:59,0.0,20.0,905.0
2023-07-04 11:22:51,0.0,30.0,875.0
2023-07-04 15:06:22,0.0,100.0,775.0
2025-07-04 13:56:33,5.0,0.0,86.0
2025-07-04 17:28:37,0.0,50.0,36.0
2025-07-05 14:03:48,0.0,75.0,63.0
2025-07-05 14:16:52,0.0,10.0,53.0
2025-07-05 14:22:55,0.0,2.0,51.0
2025-07-05 14:28:24,0.0,2.0,49.0
2025-07-05 14:30:13,0.0,45.0,4.0
2023-07-06 08:42:34,0.0,20.0,1081.0
2023-07-06 10:54:07,0.0,20.0,1061.0
2023-07-06 16:29:11,0.0,10.0,1051.0
2024-07-06 13:47:05,400.0,0.0,400.0
2024-07-06 15:15:30,0.0,100.0,300.0
2024-07-06 15:19:33,0.0,100.0,200.0
2024-07-06 15:20:34,0.0,100.0,100.0
2024-07-06 16:59:53,400.0,0.0,500.0
2024-07-06 17:00:32,0.0,150.0,350.0
2024-07-06 17:01:05,0.0,100.0,250.0
2024-07-06 17:02:20,0.0,100.0,150.0
2025-07-06 15:34:31,0.0,20.0,89.0
2025-07-06 15:50:15,0.0,50.0,39.0
2025-07-06 15:51:32,0.0,20.0,19.0
2025-07-06 17:33:42,20.0,0.0,39.0
2025-07-06 17:34:26,0.0,39.0,0.0
2023-07-07 10:34:11,0.0,30.0,1334.0
2023-07-07 11:16:28,0.0,16.0,1318.0
2023-07-07 17:47:48,0.0,7.0,1125.0
2023-07-07 17:48:27,0.0,3.0,1132.0
2023-07-07 17:49:00,0.0,3.0,1135.0
