Date_operation,Entrée,Sortie,Stock
2024-02-03 09:37:31,51.0,0.0,0.0
2024-02-03 09:50:42,0.0,20.0,0.0
2024-02-03 10:49:33,0.0,100.0,0.0
2024-02-03 12:00:49,100.0,0.0,0.0
2024-02-03 12:03:23,0.0,100.0,0.0
2025-02-04 12:48:40,0.0,100.0,0.0
2025-02-05 09:23:24,0.0,50.0,0.0
2025-02-05 10:11:11,0.0,30.0,0.0
2025-02-05 11:49:15,0.0,50.0,0.0
2025-02-05 13:35:59,0.0,20.0,0.0
2023-02-06 12:08:30,0.0,100.0,557.0
2023-02-06 14:50:14,0.0,10.0,547.0
2025-02-06 09:46:29,1000.0,0.0,0.0
2025-02-06 10:38:26,0.0,1.0,0.0
2025-02-06 10:50:32,0.0,50.0,0.0
2025-02-06 13:57:21,0.0,25.0,0.0
2025-02-06 14:03:49,0.0,10.0,0.0
2025-02-06 14:18:45,0.0,35.0,0.0
2025-02-06 14:20:34,0.0,2.0,0.0
2025-02-06 14:34:29,0.0,3.0,0.0
2025-02-06 14:51:32,0.0,20.0,0.0
2025-02-06 15:37:18,0.0,3.0,0.0
2025-02-06 15:44:38,0.0,4.0,0.0
2025-02-06 15:49:30,0.0,2.0,0.0
2025-02-06 15:51:53,0.0,1.0,0.0
2025-02-06 15:51:53,0.0,5.0,0.0
2025-02-06 16:06:33,0.0,2.0,0.0
2025-02-06 16:12:35,0.0,5.0,0.0
2025-02-06 16:20:42,0.0,10.0,0.0
2025-02-06 16:28:07,0.0,25.0,0.0
2025-02-06 16:44:30,0.0,1.0,0.0
2025-02-06 16:46:11,0.0,20.0,0.0
2025-02-07 09:26:51,0.0,1.0,0.0
2025-02-07 11:19:10,0.0,50.0,0.0
2025-02-07 11:34:00,0.0,10.0,0.0
2025-02-07 11:41:47,0.0,100.0,0.0
2025-02-07 11:45:27,0.0,20.0,0.0
2025-02-07 11:53:25,0.0,10.0,0.0
2025-02-07 12:24:02,0.0,2.0,0.0
2025-02-07 12:34:29,0.0,2.0,0.0
2025-02-07 12:40:17,0.0,2.0,0.0
2025-02-07 12:45:20,0.0,1.0,0.0
2025-02-07 17:14:09,1000.0,0.0,0.0
2022-02-08 10:13:17,0.0,250.0,0.0
2022-02-08 10:13:17,0.0,3.0,0.0
2022-02-08 11:01:27,0.0,10.0,0.0
2022-02-08 11:03:18,0.0,5.0,0.0
2022-02-08 11:45:54,100.0,0.0,0.0
2022-02-08 12:06:39,0.0,2.0,0.0
2022-02-08 12:45:49,499.0,0.0,0.0
2022-02-08 15:08:28,0.0,2.0,0.0
2022-02-08 15:12:29,0.0,2.0,0.0
2022-02-08 15:14:52,0.0,10.0,0.0
2022-02-08 15:16:47,0.0,3.0,0.0
2022-02-08 17:03:30,7.0,0.0,0.0
2023-02-08 09:05:00,0.0,15.0,0.0
2023-02-08 13:31:51,0.0,1.0,0.0
2023-02-08 16:23:52,0.0,500.0,0.0
2023-02-08 16:39:15,150.0,0.0,0.0
2023-02-08 16:46:59,1.0,0.0,0.0
2024-02-08 11:42:00,0.0,1.0,0.0
2024-02-08 13:54:20,0.0,60.0,0.0
2024-02-08 14:19:22,60.0,0.0,0.0
2025-02-08 09:57:58,0.0,20.0,0.0
2025-02-08 10:48:43,0.0,1.0,0.0
2022-02-09 08:51:53,0.0,25.0,0.0
2022-02-09 12:33:52,0.0,10.0,0.0
2022-02-09 12:49:37,0.0,5.0,0.0
2022-02-09 13:28:23,0.0,2.0,0.0
2022-02-09 14:17:45,0.0,250.0,0.0
2022-02-09 14:17:45,0.0,3.0,0.0
2023-02-09 11:00:33,0.0,25.0,0.0
2023-02-09 11:43:12,0.0,30.0,0.0
2024-02-09 13:06:40,0.0,40.0,891.0
2024-02-09 15:22:17,0.0,10.0,881.0
2023-02-10 12:06:52,0.0,1.0,0.0
2023-02-10 12:06:52,0.0,100.0,0.0
2023-02-10 12:36:46,0.0,1.0,0.0
2023-02-10 12:36:46,0.0,100.0,0.0
2023-02-10 14:36:10,0.0,15.0,0.0
2023-02-10 15:33:34,0.0,10.0,0.0
2024-02-10 09:38:09,0.0,40.0,775.0
2024-02-10 10:01:29,40.0,0.0,815.0
2024-02-10 11:25:42,0.0,20.0,795.0
2024-02-10 12:56:14,0.0,50.0,745.0
2022-02-11 08:41:54,0.0,15.0,421.0
2022-02-12 17:25:48,0.0,20.0,747.0
2023-02-12 12:07:48,0.0,100.0,0.0
2023-02-12 12:07:48,0.0,3.0,0.0
2024-02-12 09:39:13,0.0,100.0,0.0
2024-02-12 09:46:47,0.0,40.0,0.0
2024-02-12 09:59:31,0.0,10.0,0.0
2024-02-12 10:55:27,0.0,25.0,0.0
2024-02-12 10:57:21,0.0,75.0,0.0
2024-02-12 10:58:55,0.0,50.0,0.0
2024-02-12 11:08:07,0.0,150.0,0.0
2024-02-12 11:53:09,0.0,50.0,0.0
2024-02-12 11:55:20,0.0,50.0,0.0
2024-02-12 12:20:26,0.0,100.0,0.0
2023-03-01 09:05:11,0.0,20.0,935.0
2023-03-01 09:13:48,0.0,20.0,915.0
2024-03-01 10:39:51,0.0,100.0,0.0
2024-03-01 10:39:51,0.0,3.0,0.0
2024-03-01 12:27:33,0.0,35.0,0.0
2023-03-02 09:09:39,0.0,20.0,62.0
2024-03-02 08:56:09,0.0,20.0,0.0
2025-03-02 09:32:53,0.0,100.0,0.0
2025-03-02 09:35:22,990.0,0.0,0.0
2025-03-02 09:48:57,0.0,10.0,0.0
2025-03-02 10:17:04,0.0,100.0,0.0
2025-03-02 10:51:25,0.0,30.0,0.0
2025-03-02 11:12:21,0.0,100.0,0.0
2025-03-02 11:18:08,0.0,100.0,0.0
2025-03-02 11:52:44,0.0,15.0,0.0
2025-03-02 16:26:07,0.0,100.0,0.0
2025-03-03 09:55:49,0.0,100.0,0.0
2025-03-03 10:10:21,0.0,200.0,0.0
2025-03-03 10:13:27,0.0,5.0,0.0
2025-03-03 10:43:18,0.0,2.0,0.0
2025-03-03 11:47:08,0.0,1.0,0.0
2025-03-03 11:57:54,0.0,2.0,0.0
2025-03-03 12:01:34,0.0,4.0,0.0
2025-03-03 12:18:54,0.0,1.0,0.0
2025-03-03 12:24:00,0.0,2.0,0.0
2025-03-03 12:41:02,0.0,10.0,0.0
2025-03-03 13:19:30,0.0,200.0,0.0
2024-03-04 10:14:46,0.0,20.0,0.0
2024-03-04 11:36:14,0.0,40.0,0.0
2024-03-04 14:49:03,0.0,40.0,0.0
2025-03-04 09:59:31,0.0,200.0,0.0
2025-03-04 11:30:54,0.0,50.0,0.0
2023-03-05 09:33:16,0.0,15.0,400.0
2024-03-05 12:54:23,0.0,30.0,0.0
2024-03-05 13:52:19,997.0,0.0,0.0
2025-03-05 13:51:23,0.0,30.0,0.0
2023-03-06 08:37:35,0.0,20.0,527.0
2023-03-06 10:54:39,0.0,20.0,507.0
2023-03-06 12:13:49,0.0,50.0,457.0
2024-03-06 11:31:05,0.0,30.0,0.0
2024-03-06 15:50:02,0.0,10.0,0.0
2024-03-06 17:03:58,0.0,100.0,0.0
2025-03-06 11:09:55,0.0,20.0,0.0
2025-03-06 11:29:53,0.0,2.0,0.0
2025-03-06 17:09:54,0.0,100.0,0.0
2023-03-07 08:42:54,0.0,20.0,1939.0
2023-03-07 12:22:24,0.0,20.0,1919.0
2023-03-07 13:57:12,0.0,5.0,1914.0
2023-03-07 14:37:07,0.0,1.0,1913.0
2024-03-07 14:21:45,0.0,1.0,0.0
2025-03-07 08:41:32,0.0,50.0,0.0
2025-03-07 16:20:35,0.0,150.0,0.0
2022-03-08 08:22:51,0.0,15.0,0.0
2022-03-08 14:23:31,0.0,50.0,0.0
2022-03-08 14:23:31,0.0,0.0,1410.0
2022-03-08 14:52:37,0.0,5.0,1405.0
2022-03-08 15:12:56,0.0,0.0,0.0
2022-03-08 15:12:56,0.0,50.0,1351.0
2022-03-08 15:33:24,0.0,4.0,1401.0
2022-03-08 17:25:23,0.0,10.0,1184.0
2022-03-08 17:29:21,0.0,5.0,1194.0
2022-03-08 17:32:13,0.0,150.0,0.0
2022-03-08 17:32:13,0.0,0.0,1199.0
2023-03-08 10:14:21,0.0,30.0,0.0
2023-03-08 16:09:51,0.0,5.0,0.0
2023-03-08 16:45:26,60.0,0.0,0.0
2024-03-08 08:56:34,0.0,2.0,0.0
2024-03-08 09:07:21,0.0,20.0,0.0
2024-03-08 10:28:07,0.0,200.0,0.0
2024-03-08 11:02:09,0.0,20.0,0.0
2024-03-08 13:40:18,0.0,1.0,0.0
2022-03-09 11:35:09,0.0,250.0,0.0
2022-03-09 11:35:09,0.0,3.0,0.0
2022-03-09 11:47:00,0.0,0.0,0.0
2024-03-09 09:16:49,0.0,40.0,841.0
2024-03-09 11:25:57,0.0,1.0,840.0
2022-03-10 08:35:34,0.0,15.0,1663.0
2022-03-10 10:28:55,0.0,10.0,1653.0
2023-03-10 09:17:39,0.0,20.0,0.0
2022-03-11 12:07:00,0.0,3.0,418.0
2022-03-11 12:08:42,0.0,4.0,414.0
2022-03-11 14:38:26,0.0,50.0,364.0
2022-03-12 11:25:36,0.0,1.0,746.0
2022-03-12 12:16:56,44.0,0.0,790.0
2024-03-12 13:15:09,0.0,50.0,0.0
2023-04-01 08:52:20,0.0,15.0,900.0
2024-04-01 10:13:35,0.0,40.0,0.0
2023-04-02 08:23:58,0.0,20.0,42.0
2023-04-02 08:38:27,0.0,15.0,27.0
2025-04-02 09:04:54,71.0,0.0,0.0
2025-04-02 09:10:25,0.0,50.0,0.0
2025-04-02 11:11:42,0.0,50.0,0.0
2025-04-02 11:25:25,0.0,150.0,0.0
2024-04-03 09:20:28,0.0,20.0,0.0
2025-04-03 10:05:31,0.0,12.0,0.0
2025-04-04 11:00:44,0.0,10.0,0.0
2025-04-04 11:18:11,0.0,150.0,0.0
2025-04-04 11:33:03,0.0,25.0,0.0
2025-04-04 12:26:27,0.0,30.0,0.0
2025-04-04 14:30:21,0.0,7.0,0.0
2023-04-05 11:48:19,0.0,5.0,395.0
2023-04-05 12:02:52,0.0,30.0,365.0
2023-04-05 12:45:32,0.0,5.0,310.0
2023-04-05 12:46:44,0.0,50.0,315.0
2023-04-05 12:49:00,0.0,15.0,295.0
2023-04-05 12:52:24,0.0,10.0,285.0
2024-04-05 08:52:44,495.0,0.0,0.0
2024-04-05 10:54:54,0.0,20.0,0.0
2024-04-06 10:03:35,15.0,0.0,0.0
2024-04-06 11:16:30,0.0,15.0,0.0
2024-04-06 11:48:29,0.0,10.0,0.0
2025-04-06 10:58:55,0.0,50.0,0.0
2025-04-06 11:15:50,0.0,30.0,0.0
2025-04-06 15:03:39,50.0,0.0,0.0
2025-04-06 15:08:24,0.0,50.0,0.0
2025-04-06 15:14:04,0.0,20.0,0.0
2025-04-06 18:11:13,50.0,0.0,0.0
2025-04-06 18:11:46,0.0,50.0,0.0
2023-04-07 10:48:19,0.0,100.0,1813.0
2023-04-07 11:03:19,0.0,10.0,1803.0
2023-04-07 13:49:01,0.0,1.0,1802.0
2024-04-07 09:06:13,0.0,75.0,0.0
2024-04-07 09:44:44,0.0,30.0,0.0
2024-04-07 10:02:33,500.0,0.0,0.0
2024-04-07 11:19:10,0.0,30.0,0.0
2025-04-07 09:28:28,0.0,2.0,0.0
2025-04-07 10:53:57,0.0,30.0,0.0
2025-04-07 11:28:55,0.0,50.0,0.0
2025-04-07 11:56:29,0.0,5.0,0.0
2022-04-08 14:52:03,0.0,6.0,1178.0
2022-04-08 15:35:48,0.0,10.0,1168.0
2022-04-08 15:38:16,0.0,2.0,1166.0
2022-04-08 15:40:47,0.0,10.0,1156.0
2022-04-08 15:45:35,0.0,1.0,1155.0
2022-04-08 16:09:07,0.0,2.0,1153.0
2022-04-08 16:44:13,0.0,2.0,1139.0
2022-04-08 17:20:30,0.0,5.0,1148.0
2022-04-08 17:21:00,0.0,2.0,1146.0
2022-04-08 17:21:45,0.0,5.0,1141.0
2022-04-08 17:22:09,0.0,4.0,1135.0
2022-04-08 17:22:31,0.0,10.0,1125.0
2022-04-08 17:22:51,0.0,50.0,1075.0
2022-04-08 17:22:51,0.0,0.0,0.0
2022-04-08 17:23:54,0.0,5.0,0.0
2022-04-08 17:24:17,0.0,1.0,0.0
2022-04-08 17:46:39,0.0,6.0,0.0
2022-04-08 17:50:23,0.0,10.0,0.0
2023-04-08 08:38:23,0.0,15.0,0.0
2023-04-08 09:29:14,0.0,6.0,0.0
2023-04-08 09:30:23,0.0,20.0,0.0
2023-04-08 09:52:49,0.0,12.0,0.0
2023-04-08 09:54:00,0.0,5.0,0.0
2023-04-08 09:54:53,0.0,2.0,0.0
2023-04-08 09:55:24,0.0,2.0,0.0
2023-04-08 10:31:45,0.0,10.0,0.0
2023-04-08 12:25:36,0.0,5.0,0.0
2023-04-08 12:27:08,0.0,3.0,0.0
2023-04-08 12:27:41,0.0,3.0,0.0
2023-04-08 12:43:55,0.0,50.0,0.0
2023-04-08 13:15:29,0.0,2.0,0.0
2023-04-08 13:15:54,0.0,3.0,0.0
2025-04-08 09:30:40,600.0,0.0,0.0
2025-04-08 09:31:44,200.0,0.0,0.0
2025-04-08 11:32:03,0.0,12.0,0.0
2025-04-08 11:47:46,0.0,10.0,0.0
2025-04-08 13:17:52,0.0,7.0,0.0
2023-04-09 10:16:10,0.0,30.0,0.0
2023-04-09 10:27:05,0.0,100.0,0.0
2023-04-09 10:27:05,0.0,1.0,0.0
2023-04-09 13:04:31,0.0,20.0,0.0
2023-04-09 17:52:29,0.0,100.0,0.0
2023-04-09 17:52:29,0.0,1.0,0.0
2024-04-09 08:40:31,0.0,100.0,740.0
2024-04-09 17:35:10,0.0,40.0,700.0
2022-04-10 08:51:51,0.0,30.0,1623.0
2022-04-10 10:03:08,0.0,12.0,1611.0
2022-04-10 10:26:01,0.0,5.0,1604.0
2022-04-10 10:27:55,0.0,2.0,1609.0
2022-04-10 11:36:39,0.0,1.0,1603.0
2024-04-10 11:04:04,500.0,0.0,1245.0
2024-04-10 11:09:33,0.0,20.0,1225.0
2024-04-10 17:06:13,0.0,5.0,1220.0
2022-04-11 11:01:58,0.0,20.0,319.0
2022-04-11 13:58:49,0.0,25.0,339.0
2022-04-11 14:25:39,0.0,6.0,313.0
2022-04-11 14:30:29,0.0,10.0,303.0
2022-04-11 14:56:12,0.0,5.0,298.0
2022-04-11 17:39:16,0.0,25.0,273.0
2022-04-11 17:45:27,0.0,25.0,48.0
2023-04-11 11:34:43,0.0,100.0,0.0
2023-04-11 11:34:43,0.0,3.0,0.0
2023-04-11 11:46:30,0.0,100.0,0.0
2023-04-11 11:46:30,0.0,3.0,0.0
2023-04-11 11:59:36,0.0,3.0,0.0
2023-04-11 11:59:36,0.0,100.0,0.0
2023-04-11 12:10:00,0.0,30.0,0.0
2023-04-11 12:11:55,0.0,50.0,0.0
2023-04-11 12:11:55,0.0,0.0,0.0
2023-04-11 12:26:35,0.0,150.0,0.0
2023-04-11 12:26:35,0.0,4.0,0.0
2023-04-11 12:38:25,0.0,0.0,0.0
2023-04-11 12:38:25,0.0,25.0,0.0
2024-04-11 09:20:18,0.0,50.0,0.0
2023-04-12 11:53:14,0.0,50.0,0.0
2024-04-12 10:11:02,0.0,150.0,0.0
2023-05-01 09:12:46,0.0,20.0,880.0
2023-05-01 09:42:49,0.0,100.0,780.0
2023-05-01 12:38:40,0.0,100.0,680.0
2023-05-01 13:26:01,0.0,13.0,667.0
2023-05-01 14:01:55,0.0,200.0,467.0
2023-05-01 15:09:47,0.0,20.0,447.0
2023-05-01 16:11:11,0.0,10.0,437.0
2023-05-01 17:00:30,0.0,1.0,436.0
2024-05-01 09:20:58,0.0,20.0,0.0
2024-05-02 09:03:36,0.0,1.0,0.0
2024-05-02 09:22:15,0.0,10.0,0.0
2024-05-02 09:33:31,0.0,2.0,0.0
2024-05-02 09:55:39,0.0,2.0,0.0
2024-05-02 13:04:14,0.0,100.0,0.0
2025-05-02 09:28:28,0.0,60.0,0.0
2025-05-02 10:21:22,0.0,30.0,0.0
2025-05-02 10:28:13,0.0,100.0,0.0
2024-05-03 09:05:05,0.0,12.0,0.0
2024-05-03 09:11:15,0.0,3.0,0.0
2024-05-03 09:38:36,0.0,15.0,0.0
2024-05-03 10:21:07,0.0,15.0,0.0
2024-05-03 11:00:10,0.0,1.0,0.0
2024-05-03 11:09:55,0.0,2.0,0.0
2024-05-03 11:15:27,0.0,5.0,0.0
2024-05-03 11:24:36,0.0,2.0,0.0
2024-05-03 11:41:08,0.0,10.0,0.0
2024-05-03 12:11:58,0.0,1.0,0.0
2024-05-03 14:16:15,0.0,10.0,0.0
2025-05-03 14:05:48,65.0,0.0,0.0
2025-05-03 14:14:11,0.0,2.0,0.0
2023-05-04 13:51:19,250.0,0.0,266.0
2023-05-04 13:55:40,0.0,50.0,216.0
2023-05-04 13:57:18,0.0,100.0,116.0
2023-05-04 13:59:44,0.0,100.0,16.0
2023-05-04 17:07:00,350.0,0.0,366.0
2023-05-04 17:09:51,0.0,60.0,306.0
2023-05-04 17:15:28,0.0,40.0,266.0
2024-05-04 11:02:56,0.0,20.0,0.0
2023-05-05 15:50:49,0.0,20.0,265.0
2025-05-05 09:46:38,0.0,30.0,0.0
2025-05-05 09:54:12,0.0,100.0,0.0
2025-05-05 10:32:31,0.0,50.0,0.0
2025-05-05 14:37:43,7.0,0.0,0.0
2025-05-05 14:40:22,1.0,0.0,0.0
2025-05-05 14:41:08,0.0,100.0,0.0
2023-05-06 09:58:17,0.0,20.0,437.0
2024-05-06 08:56:35,0.0,50.0,0.0
2024-05-06 09:04:45,0.0,15.0,0.0
2024-05-06 09:32:53,0.0,2.0,0.0
2024-05-06 10:09:18,0.0,5.0,0.0
2024-05-06 10:20:41,0.0,1.0,0.0
2024-05-06 10:25:22,0.0,2.0,0.0
2024-05-06 10:31:03,0.0,1.0,0.0
2024-05-06 11:58:54,0.0,4.0,0.0
2023-05-07 08:49:49,0.0,20.0,1782.0
2023-05-07 09:40:15,0.0,10.0,1772.0
2023-05-07 10:40:44,0.0,30.0,1742.0
2023-05-07 10:50:36,0.0,5.0,1737.0
2023-05-07 12:42:04,0.0,4.0,1733.0
2024-05-07 13:02:04,0.0,30.0,0.0
2024-05-07 13:22:45,0.0,75.0,0.0
2024-05-07 13:42:27,75.0,0.0,0.0
2024-05-07 13:56:52,0.0,75.0,0.0
2024-05-07 14:44:34,0.0,20.0,0.0
2024-05-07 14:49:53,0.0,5.0,0.0
2024-05-07 14:53:20,0.0,5.0,0.0
2024-05-07 14:58:31,0.0,2.0,0.0
2024-05-07 15:04:16,0.0,25.0,0.0
2024-05-07 15:12:26,0.0,20.0,0.0
2025-05-07 09:18:18,0.0,30.0,0.0
2025-05-07 12:00:24,25.0,0.0,0.0
2025-05-07 12:27:40,0.0,100.0,0.0
2025-05-07 12:42:15,0.0,30.0,0.0
2022-05-08 10:25:36,0.0,20.0,0.0
2022-05-08 11:24:04,0.0,5.0,0.0
2022-05-08 12:51:00,0.0,50.0,0.0
2022-05-08 12:51:00,0.0,0.0,973.0
2023-05-08 10:11:47,0.0,30.0,0.0
2023-05-08 12:40:40,0.0,5.0,0.0
2023-05-08 16:28:11,500.0,0.0,0.0
2024-05-08 12:46:11,0.0,20.0,0.0
2025-05-08 09:13:01,0.0,100.0,0.0
2025-05-08 12:08:27,0.0,30.0,0.0
2025-05-08 12:26:29,0.0,20.0,0.0
2025-05-08 16:56:34,0.0,100.0,0.0
2025-05-08 17:00:20,0.0,10.0,0.0
2022-05-09 08:37:34,0.0,15.0,0.0
2022-05-09 10:51:35,0.0,7.0,0.0
2022-05-09 11:23:57,0.0,5.0,0.0
2022-05-09 11:29:03,0.0,30.0,0.0
2022-05-09 17:53:42,0.0,10.0,0.0
2022-05-09 17:56:29,0.0,10.0,0.0
2023-05-09 08:43:06,0.0,25.0,0.0
2023-05-09 09:50:29,0.0,20.0,0.0
2023-05-09 09:51:03,0.0,5.0,0.0
2023-05-09 09:59:05,0.0,10.0,0.0
2023-05-09 10:16:35,0.0,50.0,0.0
2023-05-09 13:11:22,0.0,20.0,0.0
2023-05-09 13:12:11,0.0,10.0,0.0
2023-05-09 13:13:02,0.0,30.0,0.0
2023-05-09 13:15:03,0.0,5.0,0.0
2023-05-09 13:30:18,10.0,0.0,0.0
2023-05-09 13:38:06,0.0,10.0,0.0
2023-05-09 13:41:50,10.0,0.0,0.0
2023-05-09 13:46:07,13.0,0.0,0.0
2023-05-09 13:52:08,100.0,0.0,0.0
2024-05-09 09:29:23,0.0,30.0,670.0
2024-05-09 10:38:43,0.0,20.0,650.0
2024-05-09 12:47:36,0.0,40.0,610.0
2024-05-09 13:33:56,0.0,20.0,590.0
2024-05-09 13:39:00,0.0,140.0,450.0
2024-05-09 17:01:07,0.0,20.0,430.0
2023-05-10 08:43:07,0.0,15.0,0.0
2023-05-10 09:21:12,0.0,40.0,0.0
2023-05-10 12:06:16,0.0,36.0,0.0
2023-05-10 12:25:11,36.0,0.0,0.0
2023-05-10 12:33:47,0.0,36.0,0.0
2023-05-10 13:58:37,0.0,50.0,0.0
2022-05-11 09:04:04,0.0,2.0,46.0
2022-05-11 09:08:50,0.0,5.0,41.0
2022-05-11 16:46:15,0.0,15.0,26.0
2022-05-12 09:01:39,0.0,10.0,780.0
2022-05-12 10:41:18,0.0,25.0,755.0
2022-05-12 12:04:43,0.0,75.0,680.0
2022-05-12 12:21:37,0.0,8.0,672.0
2022-05-12 12:37:39,0.0,25.0,647.0
2022-05-12 12:46:37,0.0,15.0,632.0
2022-05-12 16:16:46,0.0,2.0,630.0
2022-05-12 16:17:22,0.0,50.0,580.0
2023-05-12 09:08:27,0.0,30.0,0.0
2023-05-12 09:53:54,0.0,100.0,0.0
2023-05-12 11:58:10,0.0,100.0,0.0
2023-05-12 12:00:14,0.0,5.0,0.0
2023-05-12 12:12:42,0.0,100.0,0.0
2023-05-12 12:12:42,0.0,3.0,0.0
2024-05-12 12:27:33,0.0,5.0,0.0
2024-05-12 13:02:56,0.0,30.0,0.0
2023-06-01 08:43:11,0.0,20.0,361.0
2023-06-01 08:52:16,0.0,25.0,336.0
2023-06-01 09:32:05,0.0,5.0,381.0
2023-06-01 09:35:21,0.0,30.0,206.0
2023-06-01 09:38:26,0.0,10.0,196.0
2023-06-01 10:33:29,0.0,50.0,386.0
2023-06-01 10:53:22,0.0,2.0,193.0
2023-06-01 10:54:30,0.0,1.0,195.0
2023-06-01 10:58:31,0.0,100.0,236.0
2023-06-01 11:22:02,0.0,100.0,93.0
2024-06-01 12:39:35,0.0,26.0,0.0
2024-06-01 17:25:03,0.0,1.0,0.0
2023-06-02 17:13:29,0.0,3.0,24.0
2024-06-02 08:19:19,0.0,1.0,0.0
2024-06-02 08:53:01,0.0,20.0,0.0
2024-06-02 11:14:33,0.0,125.0,0.0
2025-06-02 09:54:00,0.0,50.0,0.0
2025-06-02 11:04:44,0.0,50.0,0.0
2025-06-03 10:51:38,0.0,40.0,0.0
2025-06-03 12:49:38,0.0,23.0,0.0
2023-06-04 11:13:10,0.0,50.0,216.0
2023-06-04 12:48:03,0.0,50.0,166.0
2023-06-04 13:07:22,0.0,10.0,156.0
2023-06-04 13:22:51,0.0,50.0,106.0
2023-06-04 13:56:38,50.0,0.0,106.0
2023-06-04 13:58:44,0.0,50.0,56.0
2024-06-04 09:38:40,0.0,20.0,0.0
2024-06-04 10:59:01,0.0,30.0,0.0
2024-06-04 14:43:15,0.0,100.0,0.0
2024-06-04 17:26:04,0.0,50.0,0.0
2023-06-05 09:11:07,0.0,30.0,227.0
2023-06-05 13:37:16,0.0,50.0,154.0
2024-06-05 14:32:09,0.0,2.0,0.0
2024-06-05 15:32:48,0.0,50.0,0.0
2024-06-05 15:47:04,0.0,30.0,0.0
2024-06-05 16:07:52,0.0,3.0,0.0
2024-06-05 16:24:34,0.0,10.0,0.0
2024-06-05 16:33:59,0.0,20.0,0.0
2023-06-06 10:09:33,0.0,5.0,432.0
2023-06-06 10:11:59,0.0,2.0,430.0
2023-06-06 10:13:24,0.0,2.0,428.0
2023-06-06 10:23:17,0.0,100.0,323.0
