Date_operation,Entrée,Sortie,Stock
2022-02-12 16:47:23,0,100,1120
2024-03-01 12:26:13,0,25,886
2024-03-01 12:27:33,0,100,786
2025-03-01 10:02:10,0,150,193
2023-03-02 17:19:00,0,5,826
2023-03-02 17:29:36,0,100,726
2023-03-02 17:29:36,0,2,724
2024-03-02 09:58:52,0,50,308
2025-03-02 09:26:14,0,150,493
2025-03-02 09:48:57,0,10,483
2025-03-02 10:07:51,0,50,433
2025-03-02 10:51:25,0,20,413
2023-03-03 13:51:08,0,10,2149
2023-03-03 15:47:59,0,100,2049
2023-03-04 11:06:04,0,30,924
2024-03-04 16:07:15,0,200,1111
2023-03-05 15:38:12,4,0,210
2024-03-05 10:53:05,0,30,873
2024-03-06 09:17:38,0,15,2254
2024-03-06 11:31:05,0,50,2204
2025-03-06 08:58:37,24,0,24
2025-03-06 09:03:51,0,2,22
2025-03-06 10:24:20,0,22,0
2022-03-08 14:23:31,0,25,1761
2022-03-08 15:12:56,0,50,1711
2022-03-08 17:25:23,0,50,1661
2023-03-08 09:17:25,4,0,770
2023-03-08 12:57:43,0,100,670
2024-03-08 11:02:09,0,80,15
2022-03-09 08:24:09,0,15,1203
2022-03-09 11:23:48,250,0,1453
2022-03-09 17:12:03,0,100,1303
2022-03-10 08:35:34,0,15,2628
2022-03-10 10:04:07,0,100,2528
2022-03-10 13:15:44,4,0,2532
2024-03-10 12:22:48,0,50,335
2022-03-11 08:16:57,0,15,211
2022-03-11 09:20:24,0,20,191
2022-03-11 14:38:26,0,2,89
2022-03-11 14:38:26,0,100,91
2023-03-11 08:26:11,0,20,1386
2023-03-11 10:24:44,0,50,1336
2023-03-11 10:26:57,0,1,1335
2022-03-12 08:36:08,0,20,1098
2022-03-12 11:28:58,0,3,1095
2023-04-01 08:52:20,0,30,1706
2025-04-01 09:52:44,0,25,168
2025-04-01 10:14:26,0,20,148
2025-04-01 12:17:31,0,50,98
2025-04-01 13:56:41,0,10,88
2025-04-01 14:30:49,0,50,38
2025-04-01 16:17:52,0,2,36
2023-04-02 08:23:58,0,20,704
2023-04-02 08:38:27,0,30,674
2023-04-03 09:13:41,0,30,2019
2023-04-03 14:45:29,0,100,1919
2023-04-03 16:29:13,0,30,1889
2024-04-03 09:08:11,0,100,963
2024-04-03 09:20:28,0,10,953
2025-04-03 13:39:58,1000,0,1000
2023-04-04 08:50:00,0,15,909
2023-04-04 10:28:18,0,100,809
2023-04-04 10:28:18,0,2,807
2023-04-04 10:45:43,0,60,747
2023-04-04 10:45:43,0,1,746
2023-04-04 10:50:01,0,50,696
2023-04-04 10:50:01,0,1,695
2023-04-04 11:41:09,0,10,685
2023-04-04 13:29:35,0,20,665
2023-04-04 13:40:12,0,50,615
2023-04-04 13:40:12,0,1,614
2023-04-04 14:12:48,0,5,609
2023-04-04 14:35:48,0,10,599
2023-04-04 14:38:47,0,10,589
2024-04-05 09:25:20,0,30,843
2024-04-05 10:54:54,0,30,813
2024-04-06 12:15:55,0,200,2004
2025-04-07 09:28:28,0,2,21
2025-04-07 10:47:08,0,1,20
2022-04-08 14:52:03,0,50,1611
2022-04-08 15:35:48,0,6,1605
2022-04-08 17:20:30,0,10,1595
2022-04-08 17:21:00,0,10,1585
2022-04-08 17:21:22,0,2,1583
2022-04-08 17:22:51,0,100,1483
2022-04-08 17:23:54,0,15,1468
2022-04-08 17:24:17,0,10,1458
2022-04-08 17:46:39,0,15,1443
2022-04-08 17:50:23,0,10,1433
2023-04-08 09:29:14,0,100,570
2023-04-08 12:27:41,0,5,565
2025-04-08 10:51:26,0,50,155
2025-04-08 11:09:37,0,20,135
2025-04-08 11:32:03,0,18,117
2023-04-09 09:10:30,0,20,731
2023-04-09 10:16:10,0,30,701
2023-04-09 10:27:05,0,100,601
2022-04-10 10:03:08,0,10,2522
2022-04-10 10:50:28,0,8,2514
2022-04-10 10:57:21,0,5,2509
2023-04-10 09:35:18,0,30,523
2024-04-10 09:13:13,0,20,315
2024-04-10 17:02:28,0,2,313
2022-04-11 07:57:30,0,1,37
2022-04-11 13:58:49,0,1,38
2022-04-11 13:58:49,0,50,39
2022-04-11 14:30:29,0,12,25
2023-04-11 11:46:30,0,15,1320
2023-04-11 11:59:36,0,100,1143
2023-04-11 12:11:55,0,60,1260
2023-04-11 12:26:35,0,10,1243
2023-04-11 12:38:25,0,7,1253
2023-04-11 15:43:42,0,1,1142
2024-04-11 10:03:28,0,20,689
2023-05-01 14:01:55,0,150,1556
2023-05-01 14:35:48,0,3,1553
2024-05-01 11:04:18,0,30,756
2024-05-02 08:49:57,0,45,263
2024-05-02 09:09:22,0,10,253
2024-05-02 09:22:15,0,10,243
2024-05-02 09:28:13,0,100,143
2024-05-02 09:37:11,0,15,128
2024-05-02 09:46:37,0,60,68
2024-05-02 09:55:39,0,2,66
2024-05-02 09:58:45,0,30,36
2024-05-02 10:08:23,0,3,33
2025-05-02 09:50:01,0,50,363
2024-05-03 08:53:11,0,10,943
2024-05-03 09:05:05,0,10,933
2024-05-03 09:26:10,0,3,930
2024-05-03 09:32:59,0,15,915
2024-05-03 09:38:36,0,70,845
2024-05-03 09:41:52,0,225,620
2024-05-03 11:09:55,0,5,615
2024-05-03 11:12:57,0,50,565
2024-05-03 11:21:26,0,20,545
2024-05-03 11:24:36,0,3,542
2024-05-03 11:30:40,0,10,532
2024-05-03 11:41:08,0,50,482
2024-05-03 12:11:58,0,3,479
2024-05-03 14:16:15,0,20,459
2025-05-03 10:11:16,0,100,900
2025-05-03 11:35:49,0,30,870
2025-05-03 11:45:10,30,0,900
2025-05-03 11:47:04,0,30,870
2025-05-03 11:48:58,0,300,570
2025-05-03 13:40:48,0,50,520
2025-05-03 13:45:07,0,15,505
2025-05-03 14:14:11,0,5,500
2025-05-03 15:58:49,0,1,499
2025-05-03 16:20:02,0,20,479
2023-05-04 08:15:58,2,0,591
2023-05-04 10:39:07,0,30,561
2023-05-04 10:39:07,0,1,560
2024-05-04 09:18:00,0,15,1096
2024-05-04 10:21:24,0,30,1066
2024-05-04 11:02:56,0,30,1036
2025-05-05 10:32:31,0,23,2
2025-05-05 10:34:39,0,2,0
2024-05-06 09:04:45,0,15,1989
2024-05-06 09:21:05,0,70,1919
2024-05-06 09:57:25,0,20,1899
2024-05-06 10:09:18,0,20,1879
2024-05-06 10:25:22,0,3,1876
2024-05-06 10:33:26,0,50,1826
2024-05-06 10:41:54,0,30,1796
2024-05-06 14:41:16,0,20,1776
2025-05-07 11:38:43,0,20,0
2022-05-08 08:48:21,0,15,1418
2022-05-08 09:42:46,0,100,1318
2022-05-08 09:42:46,0,2,1316
2022-05-08 10:25:36,0,50,1266
2023-05-08 15:16:24,0,100,465
2024-05-08 08:52:12,0,15,0
2025-05-08 09:13:01,0,115,2
2022-05-09 10:51:35,0,10,1128
2022-05-09 11:29:03,0,50,1078
2022-05-09 16:51:29,0,100,978
2022-05-09 17:53:42,0,100,1203
2022-05-09 17:56:29,0,50,1153
2022-05-09 17:57:31,0,15,1138
2023-05-09 09:59:05,0,60,541
2023-05-09 10:33:02,0,50,486
2023-05-09 10:37:50,50,0,536
2023-05-09 10:41:22,0,50,486
2023-05-09 13:11:22,0,30,436
2023-05-09 13:13:02,0,20,466
2023-05-09 13:15:03,0,5,536
2022-05-10 13:32:44,0,100,2409
2023-05-10 12:06:16,0,10,513
2023-05-10 12:25:11,10,0,523
2023-05-10 12:33:47,0,10,513
2024-05-10 13:03:11,0,25,288
2024-05-10 16:47:14,50,0,338
2022-05-11 08:18:01,0,15,10
2022-05-11 11:27:42,15,0,25
2022-05-11 16:21:16,1,0,26
2022-05-12 10:53:04,0,20,1075
2022-05-12 12:04:43,0,2,973
2022-05-12 12:04:43,0,100,975
2022-05-12 12:21:37,0,25,948
2022-05-12 12:46:37,0,10,938
2022-05-12 16:14:53,0,100,838
2022-05-12 16:14:53,0,2,836
2022-05-12 16:16:46,0,5,831
2022-05-12 16:17:22,0,5,826
2023-05-12 09:18:05,0,10,1108
2023-05-12 09:42:04,0,100,1008
2023-05-12 09:48:00,0,10,998
2023-05-12 09:55:54,0,2,996
2023-05-12 09:58:14,0,25,971
2023-05-12 11:47:55,0,10,941
2023-05-12 12:00:14,0,10,931
2023-05-12 12:29:54,0,20,951
2023-05-12 12:46:44,0,3,923
2023-05-12 12:57:01,0,5,926
2023-05-12 13:47:33,0,50,873
2023-06-01 08:52:16,0,20,1530
2023-06-01 09:34:19,0,3,1550
2023-06-01 09:38:26,0,60,1420
2023-06-01 10:53:22,0,5,1410
2023-06-01 10:54:30,0,5,1415
2023-06-01 10:58:31,0,50,1480
2023-06-01 11:22:02,0,100,1310
2024-06-01 08:57:58,0,15,741
2024-06-01 12:39:35,0,40,701
2025-06-01 09:35:26,0,10,26
2025-06-01 09:54:44,0,15,11
2025-06-01 12:16:50,0,10,1
2025-06-01 13:50:47,0,1,0
2023-06-02 11:02:44,0,20,654
2023-06-02 11:22:18,0,100,554
2023-06-02 12:07:30,100,0,554
2023-06-02 12:14:16,0,100,454
2023-06-02 12:40:39,0,2,552
2023-06-02 13:43:36,0,20,532
2023-06-02 14:21:41,2,0,534
2023-06-02 14:22:26,0,2,532
2023-06-02 17:11:31,0,5,527
2024-06-02 11:14:33,0,10,23
2024-06-02 11:40:00,0,15,8
2025-06-02 11:29:18,0,2,361
2023-06-03 12:45:20,0,6,1883
2023-06-03 15:09:26,0,500,1383
2023-06-03 15:09:26,0,10,1373
2024-06-03 11:34:56,0,40,419
2025-06-03 09:10:11,0,150,329
2025-06-03 09:17:43,0,30,299
2025-06-03 09:20:24,0,20,279
2025-06-03 12:49:38,0,50,229
2023-06-04 10:55:28,0,4,554
2023-06-04 10:57:57,0,2,558
2023-06-04 13:35:21,0,1,503
2023-06-04 13:35:21,0,50,504
2023-06-04 13:39:54,0,1,452
2023-06-04 13:39:54,0,50,453
2023-06-04 13:49:30,0,50,402
2023-06-04 13:49:30,0,1,401
2023-06-04 14:46:19,0,10,391
2023-06-04 15:16:56,0,2,389
2023-06-04 15:20:38,0,2,387
2024-06-04 14:43:15,0,100,936
2024-06-05 09:50:41,0,100,713
2024-06-05 14:02:12,0,30,683
2024-06-05 15:32:48,0,100,583
2024-06-05 15:38:07,0,50,533
2024-06-05 15:44:09,0,80,453
2024-06-05 15:47:04,0,125,328
2024-06-05 15:53:06,0,30,298
2024-06-05 16:05:38,0,15,283
2024-06-05 16:07:52,0,10,273
2024-06-05 16:24:34,0,10,263
2024-06-06 14:59:31,0,50,1726
2024-06-06 15:11:18,0,5,1721
2022-06-08 09:48:04,0,2,1164
2022-06-08 09:48:04,0,100,1166
2022-06-08 10:09:24,100,0,1264
2022-06-08 10:38:06,0,2,1162
2022-06-08 10:38:06,0,100,1164
2022-06-08 12:53:36,0,10,1132
2022-06-08 13:00:58,0,15,1142
2022-06-08 13:14:56,0,5,1157
2022-06-08 13:35:28,0,1,1071
2022-06-08 13:35:28,0,60,1072
2022-06-08 13:59:12,0,5,1066
2025-06-08 10:03:43,0,1,1
2025-06-08 10:10:41,0,1,0
2022-06-09 13:11:30,0,8,970
2023-06-09 11:11:41,0,40,396
2023-06-09 11:12:02,0,3,393
2023-06-09 11:12:27,0,15,378
2023-06-09 11:12:57,0,3,375
2023-06-09 11:13:56,0,200,175
2023-06-09 11:14:18,0,25,150
2023-06-09 11:15:56,0,10,140
2022-06-10 08:23:27,0,10,2399
2022-06-10 10:29:04,0,50,2349
2022-06-10 10:35:22,0,30,2319
2022-06-10 10:48:46,0,10,2309
2022-06-10 14:49:42,0,6,2303
2022-06-10 14:50:44,0,50,2253
2022-06-10 14:53:23,0,8,2245
2023-06-10 09:28:22,0,25,488
2023-06-10 14:01:57,0,15,473
2023-06-11 09:56:24,0,20,1122
2023-06-11 10:45:17,0,30,1092
2023-06-11 14:15:04,0,50,1042
2024-06-11 10:12:27,0,50,639
2024-06-11 10:12:58,0,15,624
2024-06-11 10:28:22,0,15,609
2024-06-11 10:31:48,0,50,559
2024-06-11 10:38:49,0,25,534
2024-06-11 13:36:06,0,20,514
2024-06-11 14:22:02,0,10,504
2022-06-12 08:27:03,0,15,811
2022-06-12 08:54:46,0,50,761
2022-06-12 10:40:48,0,2,659
2022-06-12 10:40:48,0,100,661
2022-06-12 10:42:50,0,100,559
2022-06-12 10:42:50,0,2,557
2022-06-12 13:15:52,0,5,552
2022-06-12 16:12:14,0,10,542
2023-06-12 13:16:41,0,200,673
2023-06-12 14:00:07,0,100,573
2023-07-01 08:45:02,0,15,1295
2023-07-01 11:32:20,0,50,1245
2023-07-02 09:42:45,0,20,487
2023-07-02 13:13:42,0,15,512
2023-07-02 13:51:46,0,5,507
2023-07-02 14:36:42,5,0,492
2023-07-02 14:52:45,0,5,487
2023-07-02 17:38:24,0,5,482
2023-07-02 17:43:13,0,50,432
2023-07-02 17:43:13,0,1,431
2025-07-02 08:49:43,0,50,311
2025-07-02 12:10:32,0,8,303
2025-07-02 13:20:59,0,8,295
2025-07-02 14:14:37,0,1,294
2025-07-02 17:18:33,8,0,302
2023-07-03 08:05:40,0,15,1358
2023-07-03 09:45:52,0,50,1308
2024-07-03 08:47:28,0,2,417
2024-07-03 09:30:59,0,10,407
2024-07-03 12:46:54,0,5,402
2024-07-03 13:12:24,0,60,342
2025-07-03 09:36:23,0,100,129
2025-07-03 10:00:49,0,20,109
2025-07-03 10:51:25,0,50,59
2025-07-03 16:37:32,0,1,58
2023-07-04 08:39:53,0,15,372
2023-07-04 09:26:19,0,150,222
2023-07-04 09:26:19,0,3,219
2023-07-04 10:46:09,0,1,167
2023-07-04 11:14:16,7,0,174
2023-07-04 11:22:51,0,1,168
2023-07-04 11:22:51,0,50,169
2023-07-04 11:55:14,44,0,218
2023-07-04 15:06:22,0,25,193
2025-07-04 11:10:37,0,1,0
2024-07-05 10:27:54,0,20,243
2024-07-05 11:40:06,0,30,213
2024-07-05 12:13:41,0,3,210
2024-07-06 10:52:23,0,40,1681
2024-07-06 14:02:10,0,50,1631
2024-07-06 14:37:54,0,25,1606
2023-07-08 12:40:15,0,5,435
2023-07-08 12:40:48,0,25,440
2023-07-08 13:20:21,0,5,430
2023-07-08 15:55:22,0,10,420
2023-07-08 16:29:18,0,10,410
2023-07-08 16:53:12,0,25,385
2022-07-09 10:27:09,0,5,965
2022-07-09 12:03:31,0,20,945
2022-07-09 15:01:52,0,10,935
2022-07-09 15:29:27,0,5,930
2023-07-09 10:35:32,0,15,125
2023-07-09 15:31:49,0,26,99
2022-07-10 13:28:31,0,100,2145
2023-07-11 09:45:14,0,3,1039
2023-07-11 10:57:30,0,25,1014
2023-07-11 11:05:58,0,30,984
2023-07-11 12:10:09,0,25,959
2024-07-11 11:07:16,0,25,479
2024-07-11 13:07:41,0,50,429
2022-07-12 12:45:21,0,100,432
2022-07-12 12:45:21,0,2,430
2022-07-12 12:55:43,0,10,532
2022-07-12 13:17:20,0,50,380
2022-07-12 13:17:20,0,1,379
2022-07-12 13:30:50,0,100,279
2022-07-12 13:30:50,0,2,277
2023-07-12 10:09:56,0,150,423
2023-07-12 10:13:11,50,0,473
2023-07-12 10:28:29,0,25,448
2023-07-12 10:56:19,0,30,418
2024-08-01 11:09:18,0,25,676
2024-08-01 11:30:23,0,30,646
2023-08-02 08:23:19,0,50,381
2023-08-02 08:29:34,0,15,366
2023-08-02 08:48:46,0,1,248
2023-08-02 08:51:14,0,15,233
2023-08-02 10:35:29,0,2,249
2023-08-02 10:35:29,0,100,251
2023-08-02 10:43:43,0,15,351
2023-08-02 11:24:24,0,100,133
2023-08-02 11:24:24,0,2,131
2023-08-02 11:40:27,0,5,126
2023-08-02 13:38:31,0,1,75
2023-08-02 13:38:31,0,50,76
2025-08-02 10:20:51,0,50,252
2025-08-02 13:32:34,0,25,227
2023-08-03 10:41:37,11,0,1319
2023-08-03 12:29:50,0,10,1309
2023-08-03 12:33:37,0,25,1284
2023-08-03 12:35:29,0,10,1274
2023-08-03 12:38:17,0,5,1269
2023-08-03 12:41:16,0,10,1259
2023-08-03 12:43:13,0,5,1254
2023-08-03 12:47:18,0,15,1239
2023-08-03 12:49:30,0,50,1189
2023-08-03 12:52:43,0,15,1174
2023-08-03 12:53:44,0,5,1169
2023-08-03 12:54:52,0,50,1119
2023-08-03 12:58:08,0,25,1094
2024-08-03 09:26:48,0,100,242
2024-08-03 09:30:34,0,120,122
2024-08-03 13:27:04,0,50,72
2024-08-03 13:43:52,0,10,62
2025-08-03 09:25:49,0,58,0
2023-08-04 09:20:45,0,3,190
2024-08-04 09:22:09,0,20,916
2024-08-04 10:13:10,0,100,816
2024-08-04 11:48:48,0,50,766
2024-08-04 12:15:08,0,10,756
2024-08-04 12:19:50,0,5,751
2024-08-04 12:22:58,0,100,651
2024-08-04 12:27:22,0,5,646
2024-08-04 12:31:35,0,50,596
2024-08-04 12:39:40,0,6,590
2024-08-04 13:15:28,0,10,580
2024-08-04 17:17:20,0,25,555
2024-08-05 08:23:27,0,10,200
2024-08-05 08:24:40,0,50,150
2024-08-05 08:45:30,0,20,130
2025-08-05 17:37:46,2,0,2
2024-08-06 09:51:45,0,20,1586
2024-08-06 16:12:07,0,50,1536
2022-08-08 15:02:18,0,20,971
2023-08-08 12:00:10,0,30,355
2022-08-09 08:03:05,0,15,915
2022-08-09 09:33:11,0,20,895
2022-08-09 10:11:06,0,1,894
2023-08-09 09:19:31,0,20,79
2023-08-09 10:05:17,0,25,54
2023-08-09 11:50:40,0,30,24
2022-08-10 09:47:14,0,10,2135
2022-08-10 12:19:53,0,30,2105
2022-08-10 13:02:57,0,50,2055
2024-08-10 09:51:57,0,20,318
2024-08-10 09:59:09,0,5,313
2024-08-10 11:00:51,0,60,253
2024-08-10 11:23:43,0,20,233
2024-08-10 11:56:09,0,20,213
2024-08-10 12:23:35,0,50,163
2024-08-10 12:26:41,0,5,158
2024-08-10 12:39:38,0,50,108
2024-08-10 12:53:26,0,10,98
2024-08-10 13:22:15,0,60,38
2024-08-10 13:42:56,0,30,8
2024-08-10 14:14:00,0,8,0
2022-08-11 17:46:15,500,0,526
2022-08-11 17:51:45,0,100,426
2022-08-11 17:51:45,0,2,424
2023-08-11 08:33:33,0,15,944
2024-08-11 10:12:20,0,20,409
2024-08-11 11:02:29,0,10,399
2024-08-11 11:08:32,0,20,379
2024-08-11 14:41:02,0,10,369
2022-08-12 11:01:07,0,100,177
2022-08-12 11:01:07,0,2,175
2022-08-12 11:41:57,0,1,124
2022-08-12 11:41:57,0,50,125
2022-08-12 16:05:53,0,5,119
2022-08-12 16:09:26,0,10,109
2022-08-12 16:22:47,0,10,99
2022-08-12 16:28:10,0,25,69
2022-08-12 16:32:59,0,25,44
2023-08-12 12:16:18,0,50,368
2023-08-12 12:19:31,0,15,353
2023-09-01 12:31:38,0,15,1230
2023-09-01 12:43:11,0,10,1220
2023-09-01 17:04:57,0,50,1170
2024-09-01 08:36:26,0,150,317
2024-09-01 11:19:00,0,10,305
2024-09-01 11:24:14,0,2,303
2024-09-01 12:00:38,0,35,268
2024-09-01 15:11:04,0,25,243
2024-09-01 15:40:17,0,50,193
2024-09-01 15:43:42,0,20,173
2024-09-01 15:52:57,0,100,73
2024-09-01 16:12:32,0,3,70
2024-09-01 16:17:45,0,10,45
2024-09-01 16:24:44,0,5,40
2024-09-01 16:27:40,0,10,30
2024-09-01 16:33:03,0,15,55
2024-09-01 17:01:16,0,5,25
2023-09-02 16:21:50,0,10,65
2024-09-02 12:00:53,1000,0,1008
2024-09-02 12:19:05,0,30,978
2024-09-02 14:26:35,0,10,968
2024-09-02 14:31:41,0,20,948
2024-09-02 14:34:27,0,25,923
2023-09-03 09:09:59,0,100,994
2023-09-03 09:53:57,0,15,979
2023-09-03 10:05:46,0,5,974
2023-09-03 10:27:15,0,10,964
2023-09-03 12:13:56,0,85,879
2023-09-03 13:21:43,0,100,779
2023-09-03 14:13:06,0,10,769
2023-09-03 14:59:48,0,30,739
2023-09-03 15:26:18,0,50,689
2023-09-03 16:19:00,13,0,702
2023-09-03 17:22:15,0,50,652
2024-09-03 15:51:00,500,0,562
2024-09-04 10:50:13,0,50,505
2024-09-04 12:45:05,0,70,435
2024-09-04 15:21:17,0,5,430
2024-09-05 08:51:38,0,10,120
2024-09-05 11:25:09,0,40,80
2025-09-05 11:39:16,2,0,4
2022-09-08 14:15:03,0,8,963
2023-09-08 08:57:07,0,10,345
2023-09-08 11:36:14,0,5,340
2023-09-08 12:07:45,0,30,310
2025-09-08 16:28:42,500,0,500
2022-09-09 12:28:10,500,0,1391
2022-09-09 13:49:54,0,3,891
2022-09-09 15:55:00,0,100,1291
2022-09-09 15:56:04,0,20,1271
2022-09-09 15:57:06,0,10,1261
2022-09-09 15:58:42,0,5,1256
2022-09-09 16:01:58,0,10,1246
2022-09-09 16:02:53,0,25,1221
2022-09-09 16:03:40,0,25,1196
2022-09-09 16:04:30,0,50,1146
2022-09-09 16:05:27,0,100,1046
2022-09-09 17:01:29,0,20,1026
2022-09-09 17:02:58,0,100,926
2022-09-09 17:04:42,0,25,901
2022-09-09 17:26:01,0,20,881
2023-09-10 08:40:35,0,10,408
2023-09-10 08:41:15,0,50,418
2023-09-10 08:41:40,0,5,468
2024-09-10 11:05:06,572,0,572
2024-09-10 12:10:01,0,25,547
2022-09-11 08:12:19,0,30,394
2022-09-11 08:31:56,500,0,894
2022-09-11 09:23:38,0,50,844
2022-09-11 09:23:38,0,1,843
2022-09-11 09:29:48,0,1,792
2022-09-11 09:29:48,0,50,793
2022-09-11 09:48:38,0,1,741
2022-09-11 09:48:38,0,50,742
2022-09-11 10:18:42,0,30,660
2022-09-11 10:41:52,0,1,690
2022-09-11 10:41:52,0,50,691
2022-09-12 09:05:56,1000,0,1044
2022-09-12 10:44:53,0,3,1041
2022-09-12 12:26:20,0,3,1038
2022-09-12 12:42:36,0,20,1018
2023-10-01 10:24:20,0,100,1070
2023-10-01 10:38:34,0,5,1065
2023-10-01 11:25:52,0,50,1015
2023-10-01 11:29:19,0,5,1010
2024-10-01 09:36:36,0,25,0
2024-10-01 10:19:59,25,0,25
2024-10-01 10:23:15,0,25,0
2024-10-01 10:40:34,0,60,586
2024-10-01 10:43:29,0,70,516
2024-10-01 10:51:06,0,10,506
2024-10-01 10:56:04,0,10,496
2024-10-01 11:18:21,0,26,470
2024-10-01 11:38:10,0,3,467
2024-10-01 11:46:45,0,2,315
2023-10-02 08:48:57,1000,0,1055
2023-10-02 09:00:15,0,15,1040
2023-10-02 10:13:57,0,10,55
2023-10-02 14:02:54,0,2,938
2023-10-02 14:02:54,0,100,940
2023-10-02 15:47:39,0,1,887
2023-10-02 15:47:39,0,50,888
2023-10-02 15:51:25,0,20,867
2023-10-02 15:55:14,0,54,813
2023-10-02 15:55:14,0,1,812
2023-10-02 17:43:14,0,4,608
2023-10-02 17:43:14,0,200,612
2024-10-02 08:33:19,0,25,898
2024-10-02 10:03:13,0,50,848
2024-10-02 12:49:19,0,5,843
2025-10-02 12:23:38,0,35,192
2023-10-03 08:25:06,0,20,632
2023-10-03 12:42:01,0,20,562
2023-10-04 13:31:05,16,0,206
2024-10-04 10:44:00,0,10,420
2024-10-04 15:47:21,0,10,410
2024-10-04 16:09:07,0,10,400
2024-10-04 16:11:03,0,15,385
2025-10-04 12:43:55,1000,0,1000
2025-10-04 12:45:06,0,150,850
2025-10-04 13:00:59,0,10,840
2025-10-04 13:47:12,0,80,760
2025-10-04 14:00:39,0,20,740
2025-10-04 16:21:29,0,100,640
2024-10-05 10:46:32,0,30,50
2025-10-05 08:39:40,1500,0,1504
2025-10-05 08:55:35,200,0,1704
2025-10-05 11:08:01,0,100,1604
2025-10-05 13:26:37,0,100,1504
2025-10-05 15:09:06,0,2,1502
2025-10-05 15:53:28,0,1,1501
2024-10-06 10:23:28,0,10,1526
2024-10-06 11:08:49,0,30,1496
2022-10-08 09:08:07,0,25,1041
2022-10-08 09:37:50,0,50,991
2022-10-08 10:59:34,0,30,933
2023-10-08 09:40:36,0,10,300
2023-10-08 12:23:56,0,1,246
2023-10-08 12:29:48,0,5,236
2023-10-08 12:34:04,0,5,241
2023-10-08 12:36:21,0,25,247
2023-10-08 12:36:52,0,10,290
2023-10-08 12:40:04,0,15,275
2023-10-08 12:45:05,0,3,272
2023-10-08 13:06:04,0,10,226
2023-10-08 14:42:20,0,15,211
2023-10-08 14:42:55,0,5,206
2023-10-08 15:03:05,0,10,196
2023-10-08 15:07:13,0,3,193
